0	0	Physical	O-CLAIM
0	1	Education	O-CLAIM
0	2	Class	O-CLAIM
0	3	Should	O-CLAIM
0	4	be	O-CLAIM
0	5	held	O-CLAIM
0	6	Every	O-CLAIM
0	7	Day	O-CLAIM
1	0	Children	B-CLAIM
1	1	and	I-CLAIM
1	2	adolescents	I-CLAIM
1	3	should	I-CLAIM
1	4	do	I-CLAIM
1	5	60	I-CLAIM
1	6	minutes	I-CLAIM
1	7	or	I-CLAIM
1	8	more	I-CLAIM
1	9	of	I-CLAIM
1	10	physical	I-CLAIM
1	11	activity	I-CLAIM
1	12	each	I-CLAIM
1	13	day	I-CLAIM
1	14	.	I-CLAIM
2	0	Sadly	O-CLAIM
2	1	less	O-CLAIM
2	2	than	O-CLAIM
2	3	one	O-CLAIM
2	4	-	O-CLAIM
2	5	quarter	O-CLAIM
2	6	(	O-CLAIM
2	7	24	O-CLAIM
2	8	%	O-CLAIM
2	9	)	O-CLAIM
2	10	of	O-CLAIM
2	11	children	O-CLAIM
2	12	6	O-CLAIM
2	13	to	O-CLAIM
2	14	17	O-CLAIM
2	15	years	O-CLAIM
2	16	of	O-CLAIM
2	17	age	O-CLAIM
2	18	participate	O-CLAIM
2	19	in	O-CLAIM
2	20	60	O-CLAIM
2	21	minutes	O-CLAIM
2	22	of	O-CLAIM
2	23	physical	O-CLAIM
2	24	activity	O-CLAIM
2	25	every	O-CLAIM
2	26	day	O-CLAIM
2	27	(	O-CLAIM
2	28	How	O-CLAIM
2	29	Much	O-CLAIM
2	30	Physical	O-CLAIM
2	31	Activity	O-CLAIM
2	32	Is	O-CLAIM
2	33	Needed	O-CLAIM
2	34	?	O-CLAIM
2	35	)	O-CLAIM
3	0	This	O-CLAIM
3	1	means	O-CLAIM
3	2	that	O-CLAIM
3	3	76	O-CLAIM
3	4	%	O-CLAIM
3	5	of	O-CLAIM
3	6	kids	O-CLAIM
3	7	are	O-CLAIM
3	8	not	O-CLAIM
3	9	exercising	O-CLAIM
3	10	or	O-CLAIM
3	11	playing	O-CLAIM
3	12	enough	O-CLAIM
3	13	each	O-CLAIM
3	14	day	O-CLAIM
3	15	.	O-CLAIM
4	0	Due	O-CLAIM
4	1	to	O-CLAIM
4	2	this	O-CLAIM
4	3	kids	B-CLAIM
4	4	are	I-CLAIM
4	5	suffering	I-CLAIM
4	6	from	I-CLAIM
4	7	obesity	I-CLAIM
4	8	and	I-CLAIM
4	9	many	I-CLAIM
4	10	other	I-CLAIM
4	11	health	I-CLAIM
4	12	conditions	I-CLAIM
4	13	that	I-CLAIM
4	14	could	I-CLAIM
4	15	easily	I-CLAIM
4	16	be	I-CLAIM
4	17	prevented	I-CLAIM
4	18	by	I-CLAIM
4	19	just	I-CLAIM
4	20	being	I-CLAIM
4	21	active	I-CLAIM
4	22	.	I-CLAIM
5	0	Physical	B-CLAIM
5	1	Education	I-CLAIM
5	2	class	I-CLAIM
5	3	helps	I-CLAIM
5	4	get	I-CLAIM
5	5	kids	I-CLAIM
5	6	active	I-CLAIM
5	7	and	O-CLAIM
5	8	it	B-CLAIM
5	9	has	I-CLAIM
5	10	many	I-CLAIM
5	11	other	I-CLAIM
5	12	helpful	I-CLAIM
5	13	benefits	I-CLAIM
5	14	.	I-CLAIM
6	0	Unfortunately	O-CLAIM
6	1	lots	O-CLAIM
6	2	of	O-CLAIM
6	3	schools	O-CLAIM
6	4	do	O-CLAIM
6	5	not	O-CLAIM
6	6	have	O-CLAIM
