0	0	Why	O-CLAIM
0	1	Photoshopping	O-CLAIM
0	2	should	O-CLAIM
0	3	not	O-CLAIM
0	4	be	O-CLAIM
0	5	Banned	O-CLAIM
0	6	in	O-CLAIM
0	7	Advertising	O-CLAIM
1	0	Many	O-CLAIM
1	1	studies	O-CLAIM
1	2	have	O-CLAIM
1	3	tracked	O-CLAIM
1	4	positive	O-CLAIM
1	5	correlations	O-CLAIM
1	6	between	O-CLAIM
1	7	exposure	O-CLAIM
1	8	to	O-CLAIM
1	9	the	O-CLAIM
1	10	thin	O-CLAIM
1	11	ideal	O-CLAIM
1	12	in	O-CLAIM
1	13	media	O-CLAIM
1	14	images	O-CLAIM
1	15	and	O-CLAIM
1	16	disordered	O-CLAIM
1	17	eating	O-CLAIM
1	18	or	O-CLAIM
1	19	other	O-CLAIM
1	20	body	O-CLAIM
1	21	-	O-CLAIM
1	22	image	O-CLAIM
1	23	issues	O-CLAIM
1	24	and	O-CLAIM
1	25	dissatisfaction	O-CLAIM
1	26	.	O-CLAIM
2	0	Many	O-CLAIM
2	1	women	O-CLAIM
2	2	struggle	O-CLAIM
2	3	with	O-CLAIM
2	4	poor	O-CLAIM
2	5	body	O-CLAIM
2	6	image	O-CLAIM
2	7	and	O-CLAIM
2	8	eating	O-CLAIM
2	9	disorders	O-CLAIM
2	10	due	O-CLAIM
2	11	,	O-CLAIM
2	12	in	O-CLAIM
2	13	part	O-CLAIM
2	14	,	O-CLAIM
2	15	to	O-CLAIM
2	16	images	O-CLAIM
2	17	of	O-CLAIM
2	18	very	O-CLAIM
2	19	thin	O-CLAIM
2	20	women	O-CLAIM
2	21	and	O-CLAIM
2	22	photoshopped	O-CLAIM
2	23	bodies	O-CLAIM
2	24	in	O-CLAIM
2	25	the	O-CLAIM
2	26	media	O-CLAIM
2	27	and	O-CLAIM
2	28	advertisements	O-CLAIM
2	29	.	O-CLAIM
3	0	your	B-CLAIM
3	1	images	I-CLAIM
3	2	will	I-CLAIM
3	3	look	I-CLAIM
3	4	like	I-CLAIM
3	5	the	I-CLAIM
3	6	bland	I-CLAIM
3	7	and	I-CLAIM
3	8	boring	I-CLAIM
3	9	images	I-CLAIM
3	10	that	I-CLAIM
3	11	does	I-CLAIM
3	12	not	I-CLAIM
3	13	appeal	I-CLAIM
3	14	people	I-CLAIM
3	15	.	O-CLAIM
4	0	Sure	O-CLAIM
4	1	Photoshop	O-CLAIM
4	2	is	O-CLAIM
4	3	faking	O-CLAIM
4	4	an	O-CLAIM
4	5	image	O-CLAIM
4	6	,	O-CLAIM
4	7	But	O-CLAIM
4	8	if	O-CLAIM
4	9	you	B-CLAIM
4	10	want	I-CLAIM
4	11	to	I-CLAIM
4	12	attract	I-CLAIM
4	13	clients	I-CLAIM
4	14	and	I-CLAIM
4	15	directors	I-CLAIM
4	16	on	I-CLAIM
4	17	your	I-CLAIM
4	18	website	I-CLAIM
4	19	,	I-CLAIM
4	20	you	I-CLAIM
4	21	photograph	I-CLAIM
4	22	the	I-CLAIM
4	23	image	I-CLAIM
4	24	and	I-CLAIM
4	25	make	I-CLAIM
4	26	it	I-CLAIM
4	27	nice	I-CLAIM
4	28	so	I-CLAIM
4	29	your	I-CLAIM
4	30	business	I-CLAIM
4	31	will	I-CLAIM
4	32	work	I-CLAIM
4	33	out	I-CLAIM
4	34	.	O-CLAIM
5	0	By	B-CLAIM
5	1	the	I-CLAIM
5	2	way	I-CLAIM
5	3	photoshopping	I-CLAIM
5	4	makes	I-CLAIM
5	5	images	I-CLAIM
5	6	better	I-CLAIM
5	7	and	O-CLAIM
5	8	some	B-CLAIM
5	9	clients	I-CLAIM
5	10	may	I-CLAIM
5	11	want	I-CLAIM
5	12	you	I-CLAIM
5	13	to	I-CLAIM
5	14	remove	I-CLAIM
5	15	his	I-CLAIM
